111,110000,9754,10344,63642,40011,64668,14643,13631,57231,10561,0
112,111000,9754,10344,63642,37551,62453,20380,13630,57232,10560,0
113,112000,9754,10343,63642,36399,59026,25916,13630,57232,10559,0
114,113000,9754,10343,63642,36669,54723,30711,13629,57233,10559,0
115,114000,9754,10343,63642,38334,49965,34293,13628,57234,10559,0
116,115000,9754,10343,63642,41232,45217,36313,13627,57234,10559,0
117,116000,9754,10343,63642,45077,40945,36574,13627,57235,10559,0
118,117000,9754,10343,63642,49495,37566,35049,13626,57235,10559,0
119,118000,9754,10343,63642,54051,35412,31890,13625,57235,10560,0
120,119000,9754,10343,63642,58302,34691,27404,13625,57235,10560,0
121,120000,9754,10343,63642,61830,35476,22031,13625,57234,10561,0
122,121000,9754,10343,63642,64290,37689,16297,13626,57233,10562,0
123,122000,9754,10343,63642,65441,41114,10763,13626,57233,10562,0
124,123000,9754,10343,63642,65171,45414,5971,13627,57232,10563,0
125,124000,9754,10343,63642,63505,50170,2390,13628,57231,10563,0
126,125000,9754,10343,63642,60606,54916,370,13628,57231,10563,0
127,126000,9754,10343,63642,56758,59187,110,13629,57230,10563,0
128,127000,9754,10344,63642,52339,62564,1635,13630,57230,10563,0
129,128000,9754,10344,63642,47779,64718,4797,13630,57230,10562,0
130,129000,9754,10344,63642,43526,65438,9285,13631,57231,10562,0
131,130000,9754,10344,63642,39996,64651,14661,13631,57231,10561,0
132,131000,9754,10344,63642,37535,62437,20398,13630,57232,10560,0
133,132000,9754,10343,63642,36383,59010,25935,13630,57232,10560,0
134,133000,9754,10343,63642,36654,54707,30729,13629,57233,10559,0
135,134000,9754,10343,63642,38319,49949,34312,13628,57234,10559,0
136,135000,9754,10343,63642,41216,45201,36332,13627,57234,10559,0
137,136000,9754,10343,63642,45062,40929,36592,13627,57235,10559,0
138,137000,9754,10343,63642,49479,37550,35068,13626,57235,10559,0
139,138000,9754,10343,63642,54035,35395,31909,13626,57235,10560,0
140,139000,9754,10343,63642,58286,34675,27423,13625,57235,10560,0
141,140000,9754,10343,63642,61815,35460,22049,13625,57234,10561,0
142,141000,9754,10343,63642,64275,37673,16315,13626,57233,10562,0
143,142000,9754,10343,63642,65425,41097,10782,13626,57233,10562,0
144,143000,9754,10343,63642,65155,45398,5989,13627,57232,10563,0
145,144000,9754,10343,63642,63489,50154,2408,13628,57231,10563,0
146,145000,9754,10343,63642,60590,54900,389,13628,57231,10563,0
147,146000,9754,10343,63642,56743,59171,129,13629,57230,10563,0
148,147000,9754,10344,63642,52323,62548,1654,13630,57230,10563,0
149,148000,9754,10344,63642,47764,64702,4815,13630,57230,10562,0
150,149000,9754,10344,63642,43510,65421,9304,13631,57231,10562,0
151,150000,9754,10344,63642,39980,64635,14680,13631,57231,10561,0
152,151000,9754,10344,63642,37519,62421,20417,13630,57232,10560,0
153,152000,9754,10343,63642,36368,58994,25953,13630,57232,10559,0
154,153000,9754,10343,63642,36638,54691,30747,13629,57233,10559,0
155,154000,9754,10343,63642,38303,49933,34330,13628,57234,10559,0
156,155000,9754,10343,63642,41201,45185,36350,13627,57234,10559,0
157,156000,9754,10343,63642,45046,40913,36611,13627,57235,10559,0
158,157000,9754,10343,63642,49463,37534,35086,13626,57235,10559,0
159,158000,9754,10343,63642,54020,35379,31927,13625,57235,10560,0
160,159000,9754,10343,63642,58271,34659,27441,13625,57234,10560,0
161,160000,9754,10343,63642,61799,35444,22068,13625,57234,10561,0
162,161000,9754,10343,63642,64259,37657,16334,13626,57233,10562,0
163,162000,9754,10343,63642,65410,41081,10800,13626,57233,10562,0
164,163000,9754,10343,63642,65139,45382,6008,13627,57232,10563,0
165,164000,9754,10343,63642,63474,50138,2427,13628,57231,10563,0
166,165000,9754,10343,63642,60575,54884,407,13628,57231,10563,0
167,166000,9754,10343,63642,56727,59154,147,13629,57230,10563,0
168,167000,9754,10344,63642,52307,62532,1672,13630,57230,10563,0
169,168000,9754,10344,63642,47748,64686,4833,13630,57230,10562,0
170,169000,9754,10344,63642,43495,65405,9322,13631,57231,10561,0
171,170000,9754,10344,63642,39965,64619,14698,13631,57231,10561,0
172,171000,9754,10344,63642,37504,62404,20435,13630,57232,10560,0
173,172000,9754,10343,63642,36352,58978,25972,13630,57232,10559,0
174,173000,9754,10343,63642,36622,54675,30766,13629,57233,10559,0
175,174000,9754,10343,63642,38288,49917,34349,13628,57234,10559,0
176,175000,9754,10343,63642,41185,45169,36369,13627,57234,10559,0
177,176000,9754,10343,63642,45031,40896,36629,13627,57235,10559,0
178,177000,9754,10343,63642,49448,37518,35105,13626,57235,10559,0
179,178000,9754,10343,63642,54005,35363,31945,13625,57235,10560,0
180,179000,9754,10343,63642,58255,34642,27459,13625,57234,10561,0
181,180000,9754,10343,63642,61783,35427,22086,13625,57234,10561,0
182,181000,9754,10343,63642,64243,37640,16352,13626,57233,10562,0
183,182000,9754,10343,63642,65394,41065,10819,13626,57233,10563,0
184,183000,9754,10343,63642,65124,45366,6026,13627,57232,10563,0
185,184000,9754,10343,63642,63458,50122,2445,13628,57231,10563,0
186,185000,9754,10343,63642,60559,54867,425,13628,57231,10563,0
187,186000,9754,10343,63642,56711,59138,165,13629,57230,10563,0
188,187000,9754,10344,63642,52292,62516,1691,13630,57230,10563,0
189,188000,9754,10344,63642,47732,64669,4852,13630,57230,10562,0
190,189000,9754,10344,63642,43479,65389,9341,13631,57230,10562,0
191,190000,9754,10344,63642,39949,64603,14717,13631,57231,10561,0
192,191000,9754,10344,63642,37488,62388,20454,13630,57232,10560,0
193,192000,9754,10343,63642,36337,58962,25990,13630,57232,10560,0
194,193000,9754,10343,63642,36607,54659,30784,13629,57233,10559,0
195,194000,9754,10343,63642,38272,49900,34367,13628,57234,10559,0
196,195000,9754,10343,63642,41169,45153,36387,13627,57234,10559,0
197,196000,9754,10343,63642,45015,40880,36648,13627,57235,10559,0
198,197000,9754,10343,63642,49432,37501,35123,13626,57235,10559,0
199,198000,9754,10343,63642,53988,35347,31964,13626,57235,10560,0
200,199000,9754,10343,63642,58239,34626,27478,13625,57234,10561,0
201,200000,9754,10343,63642,61768,35411,22105,13625,57234,10561,0
202,201000,9754,10343,63642,64228,37624,16371,13626,57233,10562,0
203,202000,9754,10343,63642,65378,41049,10837,13626,57233,10562,0
204,203000,9754,10343,63642,65108,45349,6045,13627,57232,10563,0
205,204000,9754,10343,63642,63443,50105,2463,13628,57231,10563,0
206,205000,9754,10343,63642,60544,54851,444,13628,57231,10563,0
207,206000,9754,10343,63642,56696,59122,184,13629,57230,10563,0
208,207000,9754,10344,63642,52276,62499,1709,13630,57230,10563,0
209,208000,9754,10344,63642,47717,64653,4871,13630,57230,10562,0
210,209000,9754,10344,63642,43463,65373,9359,13631,57231,10562,0
211,210000,9754,10344,63642,39934,64587,14735,13631,57231,10561,0
212,211000,9754,10344,63642,37473,62372,20472,13630,57232,10560,0
213,212000,9754,10343,63642,36321,58945,26009,13630,57232,10560,0
214,213000,9754,10343,63642,36591,54642,30803,13629,57233,10559,0
215,214000,9754,10343,63642,38256,49884,34385,13628,57234,10559,0
216,215000,9754,10343,63642,41154,45137,36406,13628,57234,10559,0
217,216000,9754,10343,63642,44999,40864,36666,13627,57235,10559,0
218,217000,9754,10343,63642,49417,37485,35142,13626,57235,10559,0
219,218000,9754,10343,63642,53973,35331,31983,13626,57235,10560,0
220,219000,9754,10343,63642,58224,34610,27496,13625,57234,10561,0
221,220000,9754,10343,63642,61752,35395,22123,13625,57234,10561,0
222,221000,9754,10343,63642,64212,37608,16389,13626,57233,10562,0
223,222000,9754,10343,63642,65363,41033,10856,13626,57233,10563,0
224,223000,9754,10343,63642,65093,45333,6063,13627,57232,10563,0
225,224000,9754,10343,63642,63427,50089,2482,13628,57231,10563,0
226,225000,9754,10343,63642,60528,54835,462,13628,57231,10563,0
227,226000,9754,10343,63642,56680,59106,202,13629,57230,10563,0
228,227000,9754,10344,63642,52261,62483,1727,13630,57230,10563,0
229,228000,9754,10344,63642,47701,64637,4889,13630,57230,10562,0
230,229000,9754,10344,63642,43448,65357,9377,13631,57231,10562,0
231,230000,9754,10344,63642,39918,64571,14754,13631,57231,10561,0
232,231000,9754,10344,63642,37457,62356,20491,13630,57232,10560,0
233,232000,9754,10343,63642,36305,58929,26027,13630,57232,10560,0
234,233000,9754,10343,63642,36576,54626,30821,13629,57233,10559,0
235,234000,9754,10343,63642,38241,49868,34404,13628,57234,10559,0
236,235000,9754,10343,63642,41138,45120,36424,13628,57234,10559,0
237,236000,9754,10343,63642,44984,40848,36685,13627,57235,10559,0
238,237000,9754,10343,63642,49401,37469,35160,13626,57235,10559,0
239,238000,9754,10343,63642,53958,35314,32001,13626,57235,10560,0
240,239000,9754,10343,63642,58208,34594,27515,13625,57234,10561,0
241,240000,9754,10343,63642,61736,35379,22142,13625,57234,10561,0
242,241000,9754,10343,63642,64196,37592,16408,13626,57233,10562,0
243,242000,9754,10343,63642,65347,41016,10874,13626,57233,10563,0
244,243000,9754,10343,63642,65077,45317,6082,13627,57232,10563,0
245,244000,9754,10343,63642,63411,50073,2500,13628,57231,10563,0
246,245000,9754,10343,63642,60512,54819,481,13628,57231,10563,0
247,246000,9754,10343,63642,56665,59090,221,13629,57230,10563,0
248,247000,9754,10344,63642,52245,62467,1746,13630,57230,10563,0
249,248000,9754,10344,63642,47686,64621,4907,13630,57230,10562,0
250,249000,9754,10344,63642,43432,65340,9396,13631,57231,10562,0
251,250000,9754,10344,63642,39902,64555,14772,13631,57231,10561,0
252,251000,9754,10344,63642,37441,62340,20509,13630,57232,10560,0
253,252000,9754,10343,63642,36290,58913,26045,13630,57232,10560,0
254,253000,9754,10343,63642,36560,54610,30840,13629,57233,10559,0
255,254000,9754,10343,63642,38225,49852,34422,13628,57234,10559,0
256,255000,9754,10343,63642,41122,45104,36443,13628,57234,10559,0
257,256000,9754,10343,63642,44968,40832,36703,13627,57235,10559,0
258,257000,9754,10343,63642,49385,37453,35179,13626,57235,10559,0
259,258000,9754,10343,63642,53942,35298,32019,13626,57235,10560,0
260,259000,9754,10343,63642,58193,34578,27533,13625,57234,10561,0
261,260000,9754,10343,63642,61721,35363,22160,13625,57234,10561,0
262,261000,9754,10343,63642,64181,37576,16426,13626,57233,10562,0
263,262000,9754,10343,63642,65332,41000,10892,13626,57233,10563,0
264,263000,9754,10343,63642,65061,45301,6100,13627,57232,10563,0
265,264000,9754,10343,63642,63396,50057,2519,13628,57231,10563,0
266,265000,9754,10343,63642,60497,54803,499,13629,57231,10563,0
267,266000,9754,10343,63642,56649,59073,239,13629,57230,10563,0
268,267000,9754,10344,63642,52229,62451,1764,13630,57230,10563,0
269,268000,9754,10344,63642,47670,64605,4926,13630,57230,10562,0
270,269000,9754,10344,63642,43417,65324,9414,13631,57230,10562,0
271,270000,9754,10344,63642,39887,64538,14791,13631,57231,10561,0
272,271000,9754,10344,63642,37426,62324,20527,13630,57232,10560,0
273,272000,9754,10343,63642,36274,58897,26064,13630,57232,10560,0
274,273000,9754,10343,63642,36544,54594,30858,13629,57233,10559,0
275,274000,9754,10343,63642,38210,49836,34441,13628,57234,10559,0
276,275000,9754,10343,63642,41107,45088,36461,13628,57234,10559,0
277,276000,9754,10343,63642,44953,40816,36721,13627,57235,10559,0
278,277000,9754,10343,63642,49370,37437,35197,13626,57235,10559,0
279,278000,9754,10343,63642,53926,35282,32038,13626,57235,10560,0
280,279000,9754,10343,63642,58177,34562,27552,13625,57234,10560,0
281,280000,9754,10343,63642,61706,35346,22178,13625,57234,10561,0
282,281000,9754,10343,63642,64165,37559,16445,13626,57233,10562,0
283,282000,9754,10343,63642,65316,40984,10911,13626,57233,10563,0
284,283000,9754,10343,63642,65046,45285,6119,13627,57232,10563,0
285,284000,9754,10343,63642,63380,50041,2537,13628,57231,10563,0
286,285000,9754,10343,63642,60481,54786,518,13629,57231,10563,0
287,286000,9754,10343,63642,56633,59057,258,13629,57230,10563,0
288,287000,9754,10344,63642,52214,62435,1783,13630,57230,10563,0
289,288000,9754,10344,63642,47654,64589,4944,13631,57230,10562,0
290,289000,9754,10344,63642,43401,65308,9433,13631,57230,10562,0
291,290000,9754,10344,63642,39871,64522,14809,13631,57231,10561,0
292,291000,9754,10344,63642,37410,62307,20546,13630,57232,10560,0
293,292000,9754,10343,63642,36258,58881,26082,13630,57232,10560,0
294,293000,9754,10343,63642,36529,54578,30877,13629,57233,10559,0
295,294000,9754,10343,63642,38194,49820,34459,13628,57234,10559,0
296,295000,9754,10343,63642,41091,45072,36479,13628,57234,10559,0
297,296000,9754,10343,63642,44937,40799,36740,13627,57235,10559,0
298,297000,9754,10343,63642,49354,37420,35216,13626,57235,10559,0
299,298000,9754,10343,63642,53910,35266,32057,13626,57235,10560,0
300,299000,9754,10343,63642,58161,34545,27570,13625,57234,10561,0
301,300000,9754,10343,63642,61690,35330,22197,13625,57234,10561,0
302,301000,9754,10343,63642,64150,37543,16463,13626,57233,10562,0
303,302000,9754,10343,63642,65300,40968,10929,13626,57232,10563,0
304,303000,9754,10343,63642,65030,45268,6137,13627,57232,10563,0
305,304000,9754,10343,63642,63365,50024,2556,13628,57231,10563,0
306,305000,9754,10343,63642,60466,54770,536,13628,57230,10563,0
307,306000,9754,10343,63642,56618,59041,276,13629,57230,10563,0
308,307000,9754,10344,63642,52198,62419,1801,13630,57230,10563,0
309,308000,9754,10344,63642,47639,64572,4962,13630,57230,10562,0
310,309000,9754,10344,63642,43386,65292,9451,13631,57230,10562,0
311,310000,9754,10344,63642,39855,64506,14827,13631,57231,10561,0
312,311000,9754,10344,63642,37394,62291,20564,13630,57232,10560,0
313,312000,9754,10343,63642,36243,58865,26101,13630,57232,10560,0
314,313000,9754,10343,63642,36513,54562,30895,13629,57233,10559,0
315,314000,9754,10343,63642,38178,49803,34478,13628,57234,10559,0
316,315000,9754,10343,63642,41076,45056,36498,13627,57234,10559,0
317,316000,9754,10343,63642,44921,40783,36758,13627,57235,10559,0
318,317000,9754,10343,63642,49338,37404,35234,13626,57235,10559,0
319,318000,9754,10343,63642,53895,35249,32075,13626,57235,10560,0
320,319000,9754,10343,63642,58146,34529,27589,13625,57234,10561,0
321,320000,9754,10343,63642,61674,35314,22216,13625,57234,10561,0
322,321000,9754,10343,63642,64134,37527,16482,13626,57233,10562,0
323,322000,9754,10343,63642,65285,40952,10948,13626,57232,10563,0
324,323000,9754,10343,63642,65015,45252,6155,13627,57232,10563,0
325,324000,9754,10343,63642,63349,50008,2574,13628,57231,10563,0
326,325000,9754,10343,63642,60450,54754,555,13629,57231,10563,0
327,326000,9754,10343,63642,56602,59025,294,13629,57230,10563,0
328,327000,9754,10344,63642,52183,62402,1820,13630,57230,10563,0
329,328000,9754,10344,63642,47623,64556,4981,13631,57230,10562,0
330,329000,9754,10344,63642,43370,65276,9470,13631,57230,10562,0
331,330000,9754,10344,63642,39840,64490,14846,13631,57231,10561,0
332,331000,9754,10344,63642,37379,62275,20583,13630,57232,10560,0
333,332000,9754,10343,63642,36227,58848,26119,13630,57232,10560,0
334,333000,9754,10343,63642,36498,54545,30913,13629,57233,10559,0
335,334000,9754,10343,63642,38163,49787,34496,13628,57234,10559,0
336,335000,9754,10343,63642,41060,45040,36516,13628,57234,10559,0
337,336000,9754,10343,63642,44906,40767,36777,13627,57235,10559,0
338,337000,9754,10343,63642,49323,37388,35252,13626,57235,10559,0
339,338000,9754,10343,63642,53880,35233,32093,13626,57235,10560,0
340,339000,9754,10343,63642,58130,34513,27607,13625,57234,10561,0
341,340000,9754,10343,63642,61658,35298,22234,13625,57234,10561,0
342,341000,9754,10343,63642,64118,37511,16500,13626,57233,10562,0
343,342000,9754,10343,63642,65269,40935,10966,13626,57232,10563,0
344,343000,9754,10343,63642,64999,45236,6174,13627,57232,10563,0
345,344000,9754,10343,63642,63333,49992,2593,13628,57231,10563,0
346,345000,9754,10343,63642,60435,54738,573,13628,57230,10563,0
347,346000,9754,10343,63642,56587,59009,313,13629,57230,10563,0
348,347000,9754,10344,63642,52167,62386,1838,13630,57230,10563,0
349,348000,9754,10344,63642,47608,64540,4999,13631,57230,10562,0
350,349000,9754,10344,63642,43354,65259,9488,13631,57230,10562,0
351,350000,9754,10344,63642,39824,64474,14864,13631,57231,10561,0
352,351000,9754,10344,63642,37363,62259,20601,13630,57232,10560,0
353,352000,9754,10343,63642,36212,58832,26138,13630,57232,10560,0
354,353000,9754,10343,63642,36482,54529,30932,13629,57233,10559,0
355,354000,9754,10343,63642,38147,49771,34514,13628,57234,10559,0
356,355000,9754,10343,63642,41044,45023,36535,13628,57234,10559,0
357,356000,9754,10343,63642,44890,40751,36795,13627,57235,10559,0
358,357000,9754,10343,63642,49307,37372,35271,13626,57235,10559,0
359,358000,9754,10343,63642,53863,35217,32112,13626,57235,10560,0
360,359000,9754,10343,63642,58115,34497,27626,13626,57234,10561,0
361,360000,9754,10343,63642,61643,35281,22252,13625,57234,10561,0
362,361000,9754,10343,63642,64103,37495,16518,13626,57233,10562,0
363,362000,9754,10343,63642,65254,40919,10985,13626,57232,10563,0
364,363000,9754,10343,63642,64984,45220,6192,13627,57232,10563,0
365,364000,9754,10343,63642,63318,49976,2611,13628,57231,10563,0
366,365000,9754,10343,63642,60419,54722,591,13629,57231,10563,0
367,366000,9754,10343,63642,56571,58993,331,13629,57230,10563,0
368,367000,9754,10344,63642,52152,62370,1856,13630,57230,10563,0
369,368000,9754,10344,63642,47592,64524,5018,13631,57230,10562,0
370,369000,9754,10344,63642,43339,65243,9506,13631,57230,10562,0
371,370000,9754,10344,63642,39809,64457,14883,13631,57231,10561,0
372,371000,9754,10344,63642,37348,62243,20620,13630,57232,10560,0
373,372000,9754,10343,63642,36196,58816,26156,13630,57232,10560,0
374,373000,9754,10343,63642,36466,54513,30950,13629,57233,10559,0
375,374000,9754,10343,63642,38132,49755,34533,13628,57234,10559,0
376,375000,9754,10343,63642,41029,45007,36553,13628,57234,10559,0
377,376000,9754,10343,63642,44874,40735,36814,13627,57235,10559,0
378,377000,9754,10343,63642,49292,37356,35289,13626,57235,10559,0
379,378000,9754,10343,63642,53848,35201,32130,13626,57235,10560,0
380,379000,9754,10343,63642,58099,34481,27644,13626,57234,10561,0
381,380000,9754,10343,63642,61627,35265,22271,13625,57234,10561,0
382,381000,9754,10343,63642,64087,37478,16537,13626,57233,10562,0
383,382000,9754,10343,63642,65238,40903,11003,13626,57232,10563,0
384,383000,9754,10343,63642,64968,45204,6211,13627,57232,10563,0
385,384000,9754,10343,63642,63302,49960,2629,13628,57231,10563,0
386,385000,9754,10343,63642,60403,54705,610,13629,57230,10563,0
387,386000,9754,10343,63642,56556,58976,350,13629,57230,10563,0
388,387000,9754,10344,63642,52136,62354,1875,13630,57230,10563,0
389,388000,9754,10344,63642,47577,64508,5036,13630,57230,10562,0
390,389000,9754,10344,63642,43323,65227,9525,13631,57230,10562,0
391,390000,9754,10344,63642,39793,64441,14901,13631,57231,10561,0
392,391000,9754,10344,63642,37332,62227,20638,13630,57232,10560,0
393,392000,9754,10343,63642,36181,58800,26174,13630,57232,10560,0
394,393000,9754,10343,63642,36451,54497,30969,13629,57233,10559,0
395,394000,9754,10343,63642,38116,49739,34551,13628,57234,10559,0
396,395000,9754,10343,63642,41013,44991,36572,13628,57234,10559,0
397,396000,9754,10343,63642,44859,40719,36832,13627,57235,10559,0
398,397000,9754,10343,63642,49276,37340,35308,13626,57235,10559,0
399,398000,9754,10343,63642,53833,35185,32148,13626,57235,10560,0
400,399000,9754,10343,63642,58083,34464,27662,13625,57234,10561,0
401,400000,9754,10343,63642,61612,35249,22289,13625,57234,10561,0
402,401000,9754,10343,63642,64072,37462,16555,13626,57233,10562,0
403,402000,9754,10343,63642,65223,40887,11022,13626,57232,10563,0
404,403000,9754,10343,63642,64952,45187,6229,13627,57232,10563,0
405,404000,9754,10343,63642,63287,49943,2648,13628,57231,10563,0
406,405000,9754,10343,63642,60388,54689,628,13628,57230,10563,0
407,406000,9754,10343,63642,56540,58960,368,13629,57230,10563,0
408,407000,9754,10344,63642,52120,62338,1893,13630,57230,10563,0
409,408000,9754,10344,63642,47561,64491,5055,13630,57230,10562,0
410,409000,9754,10344,63642,43308,65211,9543,13631,57230,10562,0
411,410000,9754,10344,63642,39778,64425,14919,13631,57231,10561,0
412,411000,9754,10344,63642,37316,62210,20656,13630,57232,10560,0
413,412000,9754,10343,63642,36165,58784,26193,13630,57232,10560,0
