384,383000,26645,37688,26870,35268,27272,35841,29375,58544,17006,0
385,384000,25622,37473,28076,36581,27491,34329,21498,61013,22212,0
386,385000,24886,36835,29376,37518,28199,32696,14617,60714,28905,0
387,386000,24518,35832,30650,37985,29326,31099,9451,57695,36370,0
388,387000,24572,34554,31770,37936,30759,29694,6371,52393,43881,0
389,388000,25017,33128,32629,37378,32362,28623,5802,45190,50704,0
390,389000,25804,31686,33137,36368,33980,27994,7760,36851,56156,0
391,390000,26863,30369,33225,35006,35457,27873,12080,28171,59699,0
392,391000,28092,29307,32897,33426,36646,28266,18286,20000,61034,0
393,392000,29373,28606,32202,31779,37424,29132,25801,13153,59990,0
394,393000,30583,28349,31204,30224,37714,30387,33898,8377,56592,0
395,394000,31604,28568,29995,28912,37490,31903,41781,5901,51385,0
396,395000,32336,29210,28694,27980,36778,33536,48671,6197,44686,0
397,396000,32700,30215,27423,27517,35649,35131,53842,9218,37214,0
398,397000,32643,31492,26307,27571,34215,36532,56925,14527,29696,0
399,398000,32197,32916,25452,28131,32616,37597,57488,21740,22870,0
400,399000,31411,34352,24947,29139,31002,38223,55522,30086,17418,0
401,400000,30356,35664,24860,30497,29530,38343,51195,38769,13880,0
402,401000,29131,36725,25186,32072,28345,37952,44983,46937,12552,0
403,402000,27854,37426,25877,33715,27566,37090,37467,53777,13604,0
404,403000,26645,37687,26871,35268,27273,35840,29374,58545,17006,0
405,404000,25623,37472,28077,36580,27492,34328,21497,61013,22212,0
406,405000,24887,36833,29377,37517,28200,32696,14616,60714,28906,0
407,406000,24519,35831,30649,37984,29327,31100,9451,57695,36371,0
408,407000,24573,34553,31770,37935,30760,29695,6370,52392,43882,0
409,408000,25018,33127,32628,37377,32362,28624,5801,45190,50705,0
410,409000,25805,31686,33136,36367,33980,27995,7760,36850,56157,0
411,410000,26864,30370,33224,35005,35457,27874,12080,28170,59700,0
